site_index,city_site,city,site,season,Long,Lat,CRS,rich_obs_site,K_days,Impervious,pd_undev,cropland,Kdays_std,imperv_std,pd_undev_std,cropland_std,rich_mean,rich_med,rich_sd,rich_2_5,rich_97_5,rich_5,rich_95,hill1_mean,hill1_med,hill1_sd,hill1_2_5,hill1_97_5,hill1_5,hill1_95,city_name,state_prov,survey_yr,rich_known_reg,rich_obs_reg,x_cent,y_cent,EVI_av,mat_av,urb_reg,date_col,date_col_n,yrs_col,EVI_av_std,mat_av_std,urb_reg_std,yrs_col_std,,,,,,,,,,,,,,,,,,,,,,,,
577,sewa_SEWA_N03_IRP1_JL19_OFF,sewa,SEWA_N03_IRP1_JL19_OFF,JU19,-1961727.85,3017013.852,AEA_Custom_NLCD2016,3,34,42.20211852,2.545500827,0,0.834024848,0.128091885,0.098562772,-0.514420448,3.6164,3,0.73980117,3,5,3,5,6.624249073,6.594885923,0.610464311,5.495270681,7.891103419,5.66847604,7.669545983,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
578,sewa_SEWA_N03_MGP1_JL19_OFF,sewa,SEWA_N03_MGP1_JL19_OFF,JU19,-1959806.93,3015448.805,AEA_Custom_NLCD2016,1,34,19.77504293,1.595965399,0.081873025,0.834024848,-0.812177392,-0.519934518,1.201029026,2.4714,2,1.042540517,1,5,1,4,7.325505944,7.297328243,0.776830624,5.884477646,8.956760625,6.094670951,8.637411942,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
579,sewa_SEWA_N03_RVP1_JL19_OFF,sewa,SEWA_N03_RVP1_JL19_OFF,JU19,-1964426.777,3015830.403,AEA_Custom_NLCD2016,3,30,60.37345944,0.95456281,0.004295533,-0.3279873,0.889936803,-0.93772384,-0.424418042,3.5136,3,0.661860141,3,5,3,5,5.658307708,5.617865281,0.611413883,4.562343806,6.956443529,4.731667602,6.72080825,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
580,sewa_SEWA_N04_HFW1_JL19_OFF,sewa,SEWA_N04_HFW1_JL19_OFF,JU19,-1954738.518,3016893.658,AEA_Custom_NLCD2016,5,32,52.47695391,3.500063638,0,0.253018774,0.558870833,0.720334739,-0.514420448,5.2622,5,0.496261814,5,6,5,6,6.357741692,6.331229219,0.634300908,5.193666882,7.677260701,5.359993426,7.430213347,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
581,sewa_SEWA_N04_JBP1_JL19_OFF,sewa,SEWA_N04_JBP1_JL19_OFF,JU19,-1955936.403,3015949.857,AEA_Custom_NLCD2016,3,34,30.11009174,5.092459976,0.005729017,0.834024848,-0.378873958,1.757571255,-0.394382865,3.9255,4,0.891419774,3,6,3,6,7.281705214,7.245117283,0.754874882,5.907956832,8.82342451,6.087584628,8.561297126,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
582,sewa_SEWA_N06_MBC1_JL19_OFF,sewa,SEWA_N06_MBC1_JL19_OFF,JU19,-1947329.137,3014555.98,AEA_Custom_NLCD2016,1,25,19.35787966,3.512132822,0.07816092,-1.780502485,-0.829667225,0.728196223,1.123250914,2.5151,2,1.066904784,1,5,1,4,7.191988566,7.173796282,0.736026252,5.821787712,8.73173217,6.025885468,8.45151781,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
583,sewa_SEWA_N06_SWD1_JL19_OFF,sewa,SEWA_N06_SWD1_JL19_OFF,JU19,-1948277.359,3015468.818,AEA_Custom_NLCD2016,4,34,28.71986223,7.656235046,0.01205857,0.834024848,-0.437160206,3.427533097,-0.261762532,5.362,5,0.978699027,4,7,4,7,7.22595784,7.213425833,0.868770031,5.591378653,8.985698834,5.829740571,8.683522257,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
584,sewa_SEWA_N07_FRD1_JL19_OFF,sewa,SEWA_N07_FRD1_JL19_OFF,JU19,-1940026.167,3017831.064,AEA_Custom_NLCD2016,4,29,2.039632395,1.911314985,0.226204128,-0.618490337,-1.555745655,-0.314525791,4.22513514,4.8301,5,0.854697046,4,7,4,6,6.335793858,6.3118358,1.015555056,4.457864216,8.388079,4.718299303,8.055218582,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
585,sewa_SEWA_N07_RHF1_JL19_OFF,sewa,SEWA_N07_RHF1_JL19_OFF,JU19,-1941086.65,3016904.4,AEA_Custom_NLCD2016,2,29,2.098280802,2.546229988,0.086508164,-0.618490337,-1.553286783,0.099037724,1.298147051,3.5126,3,1.07440992,2,6,2,5,7.180663429,7.157726398,0.789849678,5.670090565,8.781175662,5.907531885,8.512279797,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
586,sewa_SEWA_N07_RWP1_JL19_OFF,sewa,SEWA_N07_RWP1_JL19_OFF,JU19,-1943817.622,3014369.528,AEA_Custom_NLCD2016,2,35,5.754501286,1.272386042,0,1.124527885,-1.399997435,-0.730703858,-0.514420448,3.654,4,1.095173018,2,6,2,6,7.414974147,7.394459649,0.830726469,5.827731854,9.140452341,6.082533696,8.842138593,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
587,sewa_SEWA_N08_DOS1_JL19_OFF,sewa,SEWA_N08_DOS1_JL19_OFF,JU19,-1937269.418,3016449.123,AEA_Custom_NLCD2016,0,31,8.858783008,2.228589621,0.1,-0.037484263,-1.269848468,-0.107863146,1.580835559,2.197,2,1.199389367,0,5,0,4,7.15586427,7.128752841,0.820155713,5.611030846,8.849184306,5.843283445,8.543559415,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
588,sewa_SEWA_S01_PGP1_JL19_OFF,sewa,SEWA_S01_PGP1_JL19_OFF,JU19,-1971247.419,3004643.178,AEA_Custom_NLCD2016,1,34,32.61998855,4.455902479,0.001432254,0.834024848,-0.273644953,1.342937872,-0.484411052,2.6613,3,1.093024144,1,5,1,5,7.219141445,7.187025077,0.70606256,5.932261375,8.674885343,6.1080663,8.444651306,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
589,sewa_SEWA_S01_TMP1_JL19_OFF,sewa,SEWA_S01_TMP1_JL19_OFF,JU19,-1970533.874,3005354.168,AEA_Custom_NLCD2016,0,34,61.43292157,2.86615076,0,0.834024848,0.934355421,0.307423977,-0.514420448,1.813,2,1.064586462,0,4,0,4,5.883002046,5.851282593,0.604278643,4.791617348,7.14832614,4.943368805,6.942887459,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
590,sewa_SEWA_S02_DWP1_JL19_OFF,sewa,SEWA_S02_DWP1_JL19_OFF,JU19,-1969369.892,3000977.425,AEA_Custom_NLCD2016,2,34,77.93132184,0.318918229,0,0.834024848,1.626061248,-1.351762579,-0.514420448,3.1306,3,0.888381991,2,5,2,5,5.207042733,5.168399338,0.637468439,4.062453236,6.57186702,4.221208592,6.302889042,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
591,sewa_SEWA_S02_MSR1_JL19_OFF,sewa,SEWA_S02_MSR1_JL19_OFF,JU19,-1967981.224,3002637.112,AEA_Custom_NLCD2016,2,35,63.79581302,0,0.001432665,1.124527885,1.033421133,-1.559495808,-0.484402454,2.766,3,0.800567356,2,5,2,4,5.491130892,5.450158709,0.672617047,4.292440094,6.934721979,4.466884543,6.656975377,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
592,sewa_SEWA_S02_MWP2_JL19_OFF,sewa,SEWA_S02_MWP2_JL19_OFF,JU19,-1968367.118,3004020.197,AEA_Custom_NLCD2016,4,25,71.1611795,0.637287704,0.009176943,-1.780502485,1.342218764,-1.144386791,-0.32214,4.275,4,0.497794918,4,5,4,5,5.359092009,5.325433222,0.616177767,4.245379396,6.663938026,4.417528612,6.420524864,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
593,sewa_SEWA_S02_WCP1_JL19_OFF,sewa,SEWA_S02_WCP1_JL19_OFF,JU19,-1970830.914,3000528.121,AEA_Custom_NLCD2016,0,35,50.30568312,1.273844782,0.004299226,1.124527885,0.467838937,-0.729753681,-0.424340654,1.6893,2,1.066901747,0,4,0,4,6.064552174,6.029796656,0.626792597,4.92023875,7.372103984,5.106920967,7.153660239,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
594,sewa_SEWA_S02_WDG1_JL19_OFF,sewa,SEWA_S02_WDG1_JL19_OFF,JU19,-1970922.88,3002514.68,AEA_Custom_NLCD2016,1,34,48.91229579,1.274575407,0.005735589,0.834024848,0.409420295,-0.729277775,-0.394245168,2.1042,2,0.938951821,1,4,1,4,6.129525333,6.094975137,0.631182042,4.976040273,7.438671205,5.156916196,7.21915351,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
595,sewa_SEWA_S03_HCN1_JL19_OFF,sewa,SEWA_S03_HCN1_JL19_OFF,JU19,-1968905.805,2999039.126,AEA_Custom_NLCD2016,0,35,65.36400115,1.904217843,0,1.124527885,1.099168409,-0.319148644,-0.514420448,1.7964,2,1.063419074,0,4,0,4,5.60931319,5.576017298,0.582495245,4.559165435,6.83276708,4.712730766,6.618961344,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
596,sewa_SEWA_S04_BRF1_JL19_OFF,sewa,SEWA_S04_BRF1_JL19_OFF,JU19,-1965253.732,2993294.617,AEA_Custom_NLCD2016,0,32,46.14593508,3.834723421,0.012366983,0.253018774,0.293438879,0.938321517,-0.255300493,1.8519,2,1.132031157,0,4,0,4,6.73498231,6.71045429,0.634790955,5.548921837,8.043209408,5.735824389,7.814363934,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
597,sewa_SEWA_S05_TCC1_JL19_OFF,sewa,SEWA_S05_TCC1_JL19_OFF,JU19,-1961148.045,2990602.071,AEA_Custom_NLCD2016,1,32,42.80912744,3.184611955,0.006018917,0.253018774,0.153541116,0.514859509,-0.388308736,2.271,2,0.992500633,1,4,1,4,6.73269548,6.709444657,0.606667001,5.596302913,7.9955038,5.779220717,7.771552384,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
598,sewa_SEWA_S06_MPO1_JL19_OFF,sewa,SEWA_S06_MPO1_JL19_OFF,JU19,-1956538.272,2987917.449,AEA_Custom_NLCD2016,3,32,10.46893788,2.547689564,0.020636285,0.253018774,-1.202341711,0.099988445,-0.082037437,3.8844,4,0.873677842,3,6,3,5,7.395603638,7.376734523,0.7536852,5.966561711,8.957113754,6.201283082,8.678834471,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
599,sewa_SEWA_S07_TRN1_JL19_OFF,sewa,SEWA_S07_TRN1_JL19_OFF,JU19,-1952412.776,2983331.891,AEA_Custom_NLCD2016,2,32,9.34606548,1.915708812,0,0.253018774,-1.249418843,-0.311663791,-0.514420448,3.4569,3,1.039158494,2,6,2,5,7.441112662,7.41684431,0.801119538,5.92058016,9.076510262,6.153951471,8.830873372,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
600,sewa_SEWA_S08_TMF1_JL19_OFF,sewa,SEWA_S08_TMF1_JL19_OFF,JU19,-1945618.255,2981744.552,AEA_Custom_NLCD2016,3,32,2.59713056,2.546959567,0.06217765,0.253018774,-1.532372193,0.099512948,0.788360507,4.2824,4,1.004166856,3,6,3,6,7.283448362,7.260330364,0.765667091,5.834316779,8.826308452,6.053253077,8.568882038,Seattle,WA,2019,22,11,-1960374.787,3007834.392,0.225648288,10.92902621,0.525425452,1851,,168,-0.201675707,-0.363722678,-0.114796861,-0.603904554,,,,,,,,,,,,,,,,,,,,,,,,
601,sfba_AB,sfba,AB,JU20,-2259534.072,1953857.703,AEA_Custom_NLCD2016,3,31,70.4372133,0.318643852,0,-2.152865872,1.15984593,-1.410789012,-0.44763661,3.8534,4,0.820716637,3,6,3,5,5.811179593,5.783950198,0.698934056,4.515543419,7.235906533,4.697677999,6.981635066,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
602,sfba_CB,sfba,CB,JU20,-2254508.737,1953283.133,AEA_Custom_NLCD2016,3,35,24.75696639,3.501066234,0,1.291719523,-0.837732069,-0.026379818,-0.44763661,4.3066,4,0.926651125,3,6,3,6,7.164730757,7.150989582,0.69346096,5.859178554,8.568600376,6.065435826,8.331216435,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
603,sfba_CR,sfba,CR,JU20,-2253071.039,1947242.994,AEA_Custom_NLCD2016,4,35,28.85493119,5.095379128,0,1.291719523,-0.658529791,0.667174075,-0.44763661,5.4571,5,0.937255267,4,7,4,7,6.822517873,6.807215336,0.673005756,5.560405666,8.199879671,5.750821033,7.963140638,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
604,sfba_DK,sfba,DK,JU20,-2258749.437,1947471.776,AEA_Custom_NLCD2016,0,35,41.17905308,2.863688431,0.052405498,1.291719523,-0.11960112,-0.303650269,4.077205699,1.7553,2,1.111640897,0,4,0,4,5.037013856,4.975259377,0.959889557,3.322757318,7.07889655,3.584841018,6.71940974,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
605,sfba_EN,sfba,EN,JU20,-2259039.332,1946104.212,AEA_Custom_NLCD2016,3,35,57.96675265,3.186438518,0.042730141,1.291719523,0.614517927,-0.163248357,3.241807323,3.5991,3,0.687041769,3,5,3,5,4.847005739,4.79997652,0.811533799,3.39848815,6.568976207,3.61519416,6.253526345,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
606,sfba_GT,sfba,GT,JU20,-2250664.767,1947149.877,AEA_Custom_NLCD2016,0,35,6.92325315,2.544772084,0,1.291719523,-1.617592854,-0.442384438,-0.44763661,2.2832,2,1.233754422,0,5,0,4,7.222288593,7.195854445,0.885782234,5.537359326,9.021490457,5.806686083,8.711118526,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
607,sfba_H18,sfba,H18,JU20,-2251528.71,1945360.819,AEA_Custom_NLCD2016,3,35,7.291822095,4.764627406,0,1.291719523,-1.601475489,0.523291312,-0.44763661,4.1717,4,0.958598457,3,6,3,6,7.33138019,7.30838259,0.859665632,5.710283193,9.082243472,5.959346498,8.783615986,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
608,sfba_HBT,sfba,HBT,JU20,-2250723.864,1943515.35,AEA_Custom_NLCD2016,1,35,0.457617411,0.95757924,0,1.291719523,-1.900332387,-1.132840984,-0.44763661,2.7456,3,1.169195168,1,5,1,5,6.988349671,6.970920095,0.955788613,5.174836152,8.930836078,5.457202623,8.595100306,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
609,sfba_HT,sfba,HT,JU20,-2250719.843,1948997.15,AEA_Custom_NLCD2016,3,35,3.305045872,2.234993614,0,1.291719523,-1.775815538,-0.57714347,-0.44763661,4.2758,4,0.99419978,3,6,3,6,7.155907383,7.12822729,0.915969205,5.417921894,9.015597166,5.691801075,8.688108918,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
610,sfba_MA,sfba,MA,JU20,-2258316.86,1945051.095,AEA_Custom_NLCD2016,3,35,71.80612829,0.955657492,0,1.291719523,1.219708007,-1.133676978,-0.44763661,4.0488,4,0.884475432,3,6,3,6,5.69213971,5.667337836,0.664347114,4.446639981,7.054475893,4.641246558,6.805052235,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
611,sfba_PER,sfba,PER,JU20,-2258814.013,1944196.652,AEA_Custom_NLCD2016,4,35,48.70163371,1.911863111,0,1.291719523,0.209358169,-0.717710871,-0.44763661,5.0058,5,0.867549206,4,7,4,7,6.418264302,6.40152865,0.609901032,5.251875776,7.644791291,5.42291312,7.425042158,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
612,sfba_SFCA-C01-GGP3,sfba,SFCA-C01-GGP3,JU19,-2280434.292,1956315.477,AEA_Custom_NLCD2016,3,33,49.32546763,6.703054678,0.010916403,-0.430573174,0.236638164,1.366540955,0.49491723,3.4481,3,0.635410706,3,5,3,5,5.273107836,5.245911727,0.621910192,4.142700708,6.584298117,4.30461838,6.350616962,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
613,sfba_SFCA-C01-GGP4,sfba,SFCA-C01-GGP4,JU19,-2279163.86,1956432.839,AEA_Custom_NLCD2016,3,33,50.60676412,6.37470517,0.014056225,-0.430573174,0.292668721,1.223703197,0.766018507,3.4256,3,0.621693888,3,5,3,5,5.182957291,5.154969802,0.617069161,4.067547608,6.492736521,4.224508306,6.254881501,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
614,sfba_SFCA-C01-PRE1,sfba,SFCA-C01-PRE1,JU19,-2279073.279,1959597.284,AEA_Custom_NLCD2016,1,31,16.22025172,7.984414423,0.007760851,-2.152865872,-1.211039014,1.923954774,0.222457699,2.5081,2,1.045391637,1,5,1,4,6.587266852,6.566713527,0.918572978,4.902367385,8.47566866,5.113457311,8.128130884,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
615,sfba_SFCA-C01-PRE2,sfba,SFCA-C01-PRE2,JU19,-2277967.736,1958631.767,AEA_Custom_NLCD2016,2,32,39.46892008,5.426282358,0,-1.291719523,-0.194384517,0.811122746,-0.44763661,2.8526,3,0.855772443,2,5,2,4,6.265962934,6.255369709,0.629191374,5.085737718,7.563244675,5.251457912,7.318211835,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
616,sfba_SFCA-C01-USF1,sfba,SFCA-C01-USF1,JU19,-2278163.292,1957176.663,AEA_Custom_NLCD2016,1,33,72.25078819,4.141182467,0.006594037,-0.430573174,1.239152798,0.252081899,0.121711592,2.2453,2,0.945419109,1,4,1,4,5.071411346,5.047443429,0.547909973,4.064592419,6.232763008,4.209155695,6.015227192,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
617,sfba_SFCA-C02-GLN1,sfba,SFCA-C02-GLN1,JU19,-2278451.211,1952414.766,AEA_Custom_NLCD2016,3,33,55.69367816,1.592762487,0,-0.430573174,0.515117335,-0.856525203,-0.44763661,3.5954,3,0.723291888,3,5,3,5,6.16967676,6.147998611,0.622456645,4.986443801,7.411008404,5.167195136,7.215854488,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
618,sfba_SFCA-C02-IGB1,sfba,SFCA-C02-IGB1,JU19,-2278669.108,1955104.893,AEA_Custom_NLCD2016,1,33,52.26240321,3.832518923,0,-0.430573174,0.365069123,0.117807878,-0.44763661,2.2494,2,0.959214079,1,4,1,4,5.943932068,5.926109627,0.562533468,4.882509811,7.09735529,5.042190957,6.900977792,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
619,sfba_SFCA-C02-LGH1,sfba,SFCA-C02-LGH1,JU19,-2279642.136,1954603.229,AEA_Custom_NLCD2016,3,33,49.00487665,4.476418865,0,-0.430573174,0.222618856,0.397915574,-0.44763661,3.6608,4,0.742427424,3,5,3,5,5.980143036,5.964123125,0.574045014,4.9039948,7.156269538,5.065239933,6.961894504,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
620,sfba_SFCA-C02-MTD1,sfba,SFCA-C02-MTD1,JU19,-2279605.054,1952995.18,AEA_Custom_NLCD2016,1,33,54.357409,2.545500827,0,-0.430573174,0.456682846,-0.442067422,-0.44763661,2.2267,2,0.975398508,1,4,1,4,6.06870333,6.047268957,0.57892191,4.964470795,7.243414777,5.135906445,7.036944885,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
621,sfba_SFCA-C03-BER1,sfba,SFCA-C03-BER1,JU19,-2275701.579,1952364.646,AEA_Custom_NLCD2016,3,33,77.97023469,0.956754688,0.00315729,-0.430573174,1.489261789,-1.133199679,-0.175027018,3.575,3,0.707689962,3,5,3,5,5.383422413,5.358693047,0.644096896,4.198160831,6.70728901,4.364885593,6.473058745,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
622,sfba_SFCA-C03-BVH1,sfba,SFCA-C03-BVH1,JU19,-2274865.608,1948640.856,AEA_Custom_NLCD2016,3,33,54.50128903,2.546229988,0.014322544,-0.430573174,0.462974659,-0.441750224,0.789013241,3.6108,3,0.712723058,3,5,3,5,5.452633773,5.422431378,0.603068307,4.366812937,6.719513755,4.522313402,6.497308583,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
